1609523774 0
1609524778 0
1609550287 86
1609577978 88
1609584483 92
1609586910 99
1609636956 197
1609645226 157
1609649067 197
1609662984 199
1609665510 203
1609673960 210
1609677527 6761
1609706431 6761
1609723349 6877
1609746034 6877
1609750449 6879
1609754051 6883
1609756919 6926
1609760188 6923
1609761298 6924
1609767722 6924
1609771448 6931
1609771614 6953
1609773356 6953
1609809725 7063
1609828667 7062
1609835206 7064
1609841138 7068
1609841140 7078
1609842707 7078
1609847992 7085
1609851678 7093
1609851741 7093
1609852378 7096
1609854154 7096
1609882264 7893
1609896162 8021
1609921751 8023
1609928593 8027
1609929798 8027
1609931420 8035
1609932283 8035
1609943733 8035
1609958580 8981
1609974862 8981
1609982838 8983
1610004203 8363
1610004296 8363
1610004595 8363
1610004764 8363
1610004826 8362
1610008935 8464
1610013066 8474
1610013373 8475
1610014620 8479
1610020837 8479
1610030172 8477
1610069206 8605
1610091807 8606
1610095032 8608
1610098994 8606
1610099413 8610
1610101200 8610
1610102531 8618
1610104243 8619
1610113611 17546
1610114954 17546
1610116665 17546
1610122589 17546
1610126889 17570
1610174481 17578
1610174486 17676
1610181617 17678
1610185231 17682
1610191607 17692
1610242350 17784
1610265674 17786
1610269371 17786
1610272984 17790
1610276003 17800
1610328640 17880
1610351264 17880
1610351326 17882
1610356364 17886
1610371074 17912
1610371134 18269
1610375614 18269
1610415099 18361
1610439970 18361
1610440951 18363
1610441353 18363
1610443334 18368
1610451089 18379
1610451735 18379
1610480578 18379
1610480590 18379
1610480592 2549
1610520688 18609
1610528274 18724
1610529111 18726
1610531823 18728
1610534436 18732
1610535152 18742
1610544772 18742
1610545583 19087
1610549327 19089
1610581860 19089
1610588848 19217
1610612968 19219
1610617974 19223
1610618279 19221
1610624806 19231
1610629540 19231
1610635802 19350
1610675035 19442
1610698077 19444
1610708602 19448
1610710617 19458
1610713025 19499
1610719360 19618
1610761543 19746
1610785094 19748
1610789684 19752
1610796889 19762
1610805625 19787
1610807179 19496
1610809365 19496
1610847962 19588
1610871311 19590
1610876415 19594
1610881045 19604
1610892295 19604
1610934239 19696
1610949419 19707
1610956747 19705
1610957195 19707
1610962928 19711
1610971206 19738
1610971326 19008
1610974667 19738
1611008894 19739
1611008957 50896
1611020730 51006
1611044268 51008
1611048415 51012
1611050119 51012
1611050438 51022
1611054199 51023
1611070982 51362
1611075538 51362
1611078984 51366
1611107272 51480
1611129694 51480
1611131130 51482
1611136175 51486
1611140565 51825
1611146637 51798
1611147576 51835
1611153275 51842
1611154267 51842
1611193671 51930
1611216008 51931
1611218682 51933
1611224196 51937
1611225219 51947
1611231491 51947
1611279968 52033
1611302354 52032
1611303529 52034
1611305363 52046
1611308331 52050
1611315799 52060
1611316414 52072
1611324175 52750
1611341407 52750
1611342085 52751
1611343441 52961
1611352326 52963
1611352583 53337
1611366313 53453
1611391249 53455
1611395106 53459
1611405224 53469
1611436980 53469
1611452939 53573
1611477563 53575
1611480248 53579
1611484764 53589
1611507395 53589
1611539206 53681
1611557635 53681
1611561478 53683
1611567794 53687
1611572076 53687
1611575847 53687
1611578819 53715
1611583420 54732
1611584029 54732
1611621420 54733
1611621510 54849
1611648148 54851
1611650034 54852
1611652483 54856
1611653171 54866
1611654700 54866
1611658280 54866
1611671315 55205
1611693645 55205
1611709613 55315
1611732452 55314
1611734970 55316
1611740009 55320
1611740789 55330
1611743450 55669
1611751337 55669
1611751356 55669
1611796091 55791
1611819349 55792
1611822103 55794
1611826013 55798
1611827163 55808
1611827707 55808
1611830863 55808
1611833245 55808
1611840833 56147
1611845582 56152
1611847644 56152
1611882435 56268
1611905373 56269
1611909132 56271
1611912988 56275
1611920458 56285
1611934058 56624
1611936894 56628
1611936954 56628
1611938244 56628
1611953176 56945
1611968815 57061
1611996303 57063
1611999153 57067
1612002644 57062
1612002689 57062
1612002918 57063
1612002926 57063
1612003422 57064
1612003488 57064
1612004566 57064
1612005549 57072
1612005590 57072
1612005880 57081
1612005887 57088
1612013703 57088
1612030168 57088
1612030225 57088
1612033086 57088
1612033147 57088
1612055448 57198
1612084175 57200
1612085725 57204
1612086602 57214
1612099011 57214
1612118909 57215
1612132191 56822
1612141844 56889
1612164586 56889
1612167749 56891
1612168553 56894
1612171702 56898
1612175759 56898
1612175762 56918
1612179148 56928
1612189765 57945
1612195902 57961
1612195924 57961
1612197056 57962
1612206325 57962
1612227904 58029
1612243858 58032
1612258878 58036
1612258889 58037
1612267606 58047
1612267608 58386
1612279659 58386
1612291180 58386
1612314014 58453
1612337141 57854
1612339552 85002
1612344541 85018
1612350983 84924
1612355346 84930
1612363358 84931
1612363597 84931
1612364466 84932
1612364652 84941
1612365957 85280
1612369102 85281
1612371489 85281
1612371683 85797
1612373315 85797
1612379585 85797
1612384027 85797
1612393914 85820
1612400131 85714
1612400137 85781
1612423404 85783
1612435334 85788
1612435869 85790
1612448650 86430
1612449246 86440
1612486589 86356
